id,shipment_id,order_item_id,quantity
"5640","1632","6162","8"
"5641","1273","7309","15"
"5642","1042","2072","7"
"5643","3305","3796","5"
"5644","3829","679","10"
"5645","4513","7033","18"
"5646","2293","6225","9"
"5647","2737","4761","13"
"5648","4525","6998","10"
"5649","2230","2916","13"
"5650","1619","3260","7"
"5651","909","5832","13"
"5652","4325","6774","3"
"5653","1688","6709","7"
"5654","4685","2813","15"
"5655","3070","3408","13"
"5656","2724","5691","10"
"5657","2568","5741","16"
"5658","2806","411","19"
"5659","781","5468","14"
"5660","2747","1197","8"
"5661","879","1827","15"
"5662","1880","6814","17"
"5663","4100","1226","10"
"5664","1285","2195","6"
"5665","600","2212","12"
"5666","1720","7436","19"
"5667","3440","3830","20"
"5668","2569","4057","1"
"5669","2998","3534","7"
"5670","4917","5891","2"
"5671","1824","4050","17"
"5672","2949","1319","3"
"5673","2928","3246","17"
"5674","539","1488","3"
"5675","2694","5138","4"
"5676","4803","518","3"
"5677","3917","3795","9"
"5678","4784","2050","19"
"5679","105","4686","1"
"5680","1532","564","11"
"5681","3127","4266","3"
"5682","231","7438","2"
"5683","398","2109","20"
"5684","3853","4509","3"
"5685","3565","4498","15"
"5686","4414","1144","8"
"5687","3302","85","4"
"5688","326","6795","1"
"5689","556","334","7"
"5690","4028","5361","2"
"5691","4902","6899","20"
"5692","4001","7101","20"
"5693","4032","4927","16"
"5694","1159","3375","12"
"5695","2317","1972","3"
"5696","882","4087","4"
"5697","1178","6831","2"
"5698","2564","2829","2"
"5699","3737","4662","12"
"5700","2867","4914","5"
"5701","3871","92","7"
"5702","4462","2050","18"
"5703","2165","7031","20"
"5704","2580","6667","14"
"5705","1180","7023","8"
"5706","370","3528","14"
"5707","2637","6535","18"
"5708","2586","3433","17"
"5709","1767","1122","4"
"5710","855","862","15"
"5711","2461","5764","19"
"5712","2885","7007","16"
"5713","1631","5504","8"
"5714","177","5560","16"
"5715","3211","4391","6"
"5716","3808","3543","17"
"5717","3989","7417","3"
"5718","351","6658","13"
"5719","310","154","19"
"5720","1885","3579","19"
"5721","3603","1053","20"
"5722","645","5218","19"
"5723","671","6942","3"
"5724","4568","6264","6"
"5725","1994","1019","9"
"5726","4284","1858","6"
"5727","2537","893","2"
"5728","798","5357","19"
"5729","3339","6169","12"
"5730","2746","4579","2"
"5731","4391","3051","10"
"5732","2346","1221","12"
"5733","166","5342","1"
"5734","809","924","6"
"5735","3048","4221","16"
"5736","923","5119","2"
"5737","2952","6824","3"
"5738","2097","6133","11"
"5739","1735","3901","19"
"5740","2788","2663","17"
"5741","4848","7365","8"
"5742","2158","6784","13"
"5743","3448","5042","14"
"5744","3510","750","16"
"5745","1056","987","19"
"5746","4381","4117","1"
"5747","4807","4501","4"
"5748","2273","4040","2"
"5749","497","7428","16"
"5750","2865","6293","7"
"5751","3622","1205","17"
"5752","243","6395","8"
"5753","4045","4327","17"
"5754","2725","6443","2"
"5755","4983","5462","7"
"5756","3017","6688","1"
"5757","1176","1324","11"
"5758","413","2821","15"
"5759","160","2503","2"
"5760","4913","4367","15"
"5761","3118","6284","19"
"5762","234","4464","18"
"5763","1151","4837","13"
"5764","1267","6706","2"
"5765","2590","4114","6"
"5766","3144","3977","1"
"5767","2621","4516","18"
"5768","1877","5455","12"
"5769","2291","2208","9"
"5770","2443","6522","16"
"5771","286","1818","16"
"5772","1358","2232","7"
"5773","1240","1982","15"
"5774","161","5143","17"
"5775","1748","2799","11"
"5776","3058","1409","2"
"5777","1894","5126","5"
"5778","64","6257","20"
"5779","185","7450","14"
"5780","1452","3909","19"
"5781","4863","2459","11"
"5782","4332","1570","6"
"5783","969","6167","10"
"5784","1281","3646","3"
"5785","1865","6845","17"
"5786","2557","6358","18"
"5787","1909","4993","5"
"5788","1758","664","6"
"5789","4967","5018","16"
"5790","4170","5839","9"
"5791","2858","4120","19"
"5792","1784","2541","17"
"5793","181","3822","20"
"5794","2140","1558","15"
"5795","2973","1297","16"
"5796","2341","1424","11"
"5797","1354","2176","16"
"5798","2171","6191","4"
"5799","1370","3740","17"
"5800","4667","3212","1"
"5801","1089","1470","10"
"5802","2715","2629","7"
"5803","755","6767","2"
"5804","3866","3251","7"
"5805","2941","7392","3"
"5806","2282","1266","6"
"5807","3591","4591","17"
"5808","1914","4140","8"
"5809","1080","7020","19"
"5810","2158","3717","1"
"5811","2279","2216","7"
"5812","2779","7061","2"
"5813","3833","5643","8"
"5814","4949","925","2"
"5815","3511","7233","15"
"5816","2427","4887","12"
"5817","3081","3098","16"
"5818","2896","5991","18"
"5819","3083","2280","9"
"5820","3755","2838","14"
"5821","3599","2034","12"
"5822","1472","6038","11"
"5823","2773","911","16"
"5824","3145","2827","9"
"5825","1838","3429","7"
"5826","1216","3197","16"
"5827","4294","6243","8"
"5828","4555","7247","3"
"5829","4458","4372","2"
"5830","1588","4494","16"
"5831","2538","3834","4"
"5832","4197","579","13"
"5833","184","884","15"
"5834","4198","6961","16"
"5835","1238","7287","19"
"5836","1237","6189","17"
"5837","2736","4144","15"
"5838","3897","804","14"
"5839","4979","36","3"
"5840","3490","616","3"
"5841","188","1956","8"
"5842","1531","1972","18"
"5843","3497","389","2"
"5844","1291","2841","7"
"5845","3226","5252","19"
"5846","1831","3200","5"
"5847","2061","1769","4"
"5848","4836","7208","16"
"5849","955","985","17"
"5850","4527","4757","15"
"5851","1435","2840","14"
"5852","332","1483","8"
"5853","4573","3651","1"
"5854","4863","568","16"
"5855","3422","6687","20"
"5856","1340","6226","15"
"5857","3254","1677","4"
"5858","4383","5943","6"
"5859","3428","2685","2"
"5860","280","3448","16"
"5861","2558","2529","20"
"5862","4920","5293","19"
"5863","3699","973","13"
"5864","3647","1876","18"
"5865","1774","988","13"
"5866","1299","2355","18"
"5867","2189","1941","11"
"5868","4876","4968","16"
"5869","4392","3226","12"
"5870","2487","796","13"
"5871","3779","118","13"
"5872","3968","3939","12"
"5873","107","3453","8"
"5874","2937","2388","19"
"5875","2743","1875","12"
"5876","1690","1847","5"
"5877","4046","3272","9"
"5878","3932","1035","12"
"5879","3469","4938","11"
"5880","2261","6710","2"
"5881","4863","4951","18"
"5882","4866","4771","18"
"5883","1532","7297","4"
"5884","986","3556","12"
"5885","4270","5259","8"
"5886","3618","7131","8"
"5887","1442","4347","20"
"5888","615","2698","17"
"5889","4067","6343","3"
"5890","770","4400","15"
"5891","1861","5125","20"
"5892","4693","40","6"
"5893","4716","5080","20"
"5894","3050","5805","4"
"5895","3439","383","11"
"5896","1843","1080","2"
"5897","1553","4907","15"
"5898","1478","4688","14"
"5899","674","7014","4"
"5900","2490","3714","8"
"5901","2140","5825","5"
"5902","1587","3825","13"
"5903","1622","2369","13"
"5904","947","3372","3"
"5905","1128","1740","19"
"5906","4526","769","6"
"5907","306","3803","18"
"5908","4698","5178","10"
"5909","238","95","11"
"5910","1188","5947","5"
"5911","4901","5372","9"
"5912","1123","5686","3"
"5913","630","178","14"
"5914","1849","4405","18"
"5915","3690","4489","5"
"5916","3771","3818","4"
"5917","1552","4315","18"
"5918","3637","1393","14"
"5919","3679","731","4"
"5920","3827","2988","17"
"5921","668","2132","8"
"5922","2871","1330","8"
"5923","198","7103","5"
"5924","3422","576","7"
"5925","2533","2657","2"
"5926","1499","5626","13"
"5927","4446","1883","10"
"5928","488","3671","9"
"5929","105","39","17"
"5930","3074","1630","16"
"5931","2497","5985","1"
"5932","1397","7159","13"
"5933","2130","3759","16"
"5934","361","4622","8"
"5935","83","2780","2"
"5936","3186","3525","12"
"5937","717","1650","2"
"5938","3316","6912","14"
"5939","4425","2245","12"
"5940","4466","2609","6"
"5941","3388","6724","2"
"5942","2590","4088","18"
"5943","1500","3739","8"
"5944","259","3678","1"
"5945","1892","2278","13"
"5946","2396","4636","18"
"5947","2520","434","16"
"5948","3293","7322","6"
"5949","2515","7345","11"
"5950","4379","4504","11"
"5951","3825","7199","7"
"5952","3843","3432","1"
"5953","3601","136","4"
"5954","2199","2041","3"
"5955","4283","1195","3"
"5956","1921","2681","9"
"5957","1407","3547","13"
"5958","4008","7071","16"
"5959","2717","6616","7"
"5960","626","6495","6"
"5961","1798","3110","6"
"5962","3991","4243","18"
"5963","1982","5251","11"
"5964","2710","2415","16"
"5965","3930","4071","1"
"5966","1299","2074","12"
"5967","2642","707","2"
"5968","4283","4504","2"
"5969","2506","6823","11"
"5970","3369","669","9"
"5971","3227","3404","3"
"5972","3088","5698","2"
"5973","1844","232","8"
"5974","3630","1717","4"
"5975","3709","3361","6"
"5976","254","3445","19"
"5977","2931","3455","14"
"5978","1356","84","10"
"5979","4469","6492","11"
"5980","568","3483","11"
"5981","446","3435","13"
"5982","418","6403","18"
"5983","1762","6377","7"
"5984","345","7122","9"
"5985","2528","1365","3"
"5986","4592","4486","19"
"5987","3008","6540","4"
"5988","2757","1470","13"
"5989","2229","5403","6"
"5990","1743","4372","10"
"5991","3790","6037","10"
"5992","4553","6946","13"
"5993","2129","2916","18"
"5994","1582","4675","7"
"5995","4244","2649","9"
"5996","4441","5488","19"
"5997","2915","6522","10"
"5998","281","3979","9"
"5999","4642","6110","18"
"6000","1627","6960","20"
"6001","2705","5072","9"
"6002","3128","1324","17"
"6003","215","1709","1"
"6004","2821","2504","3"
"6005","541","6484","18"
"6006","3588","7172","2"
"6007","4341","3214","12"
"6008","2419","7016","10"
"6009","809","2030","13"
"6010","1804","6018","12"
"6011","3824","3186","10"
"6012","3775","1490","5"
"6013","3120","2260","3"
"6014","2213","2682","15"
"6015","1177","5027","12"
"6016","776","794","15"
"6017","2526","3349","17"
"6018","1326","3504","17"
"6019","4304","6196","5"
"6020","390","3375","7"
"6021","2638","4132","5"
"6022","2555","6576","11"
"6023","1127","5776","20"
"6024","4441","701","19"
"6025","3346","6431","20"
"6026","795","4360","1"
"6027","600","4498","5"
"6028","304","3809","2"
"6029","1046","4663","11"
"6030","2757","3210","13"
"6031","1707","4061","7"
"6032","1396","7271","7"
"6033","4892","6799","18"
"6034","2141","4443","19"
"6035","1546","5862","11"
"6036","2819","5362","6"
"6037","2660","4444","5"
"6038","1132","5586","4"
"6039","4894","4888","1"
"6040","2426","2821","15"
"6041","2941","5623","1"
"6042","2672","5317","13"
"6043","1406","7305","14"
"6044","1152","4614","8"
"6045","1831","6773","10"
"6046","4849","1691","20"
"6047","2975","1748","11"
"6048","4142","305","2"
"6049","3514","1642","15"
"6050","675","2888","7"
"6051","1198","948","3"
"6052","4677","5721","4"
"6053","153","5891","1"
"6054","670","3706","13"
"6055","3712","6500","12"
"6056","2724","1737","9"
"6057","2269","7481","16"
"6058","557","4293","18"
"6059","3209","254","2"
"6060","3123","2822","3"
"6061","2484","5311","5"
"6062","2647","3509","4"
"6063","601","6091","3"
"6064","1116","139","11"
"6065","2710","7029","20"
"6066","2204","6028","1"
"6067","999","717","5"
"6068","4168","5655","16"
"6069","3863","4147","7"
"6070","1919","1953","12"
"6071","3553","3719","16"
"6072","4946","6929","2"
"6073","3075","5311","7"
"6074","4638","3505","5"
"6075","4634","1878","2"
"6076","3648","3441","1"
"6077","4952","4914","6"
"6078","3800","2259","5"
"6079","4369","5108","6"
"6080","2402","2977","3"
"6081","4236","4327","15"
"6082","3560","7361","1"
"6083","4850","4007","4"
"6084","558","5219","10"
"6085","2378","6135","3"
"6086","1073","3267","15"
"6087","552","5945","3"
"6088","448","369","19"
"6089","2726","2107","6"
"6090","4496","5699","19"
"6091","551","1092","1"
"6092","2086","6907","20"
"6093","2170","593","14"
"6094","2590","4055","8"
"6095","4035","4078","17"
"6096","1771","2959","20"
"6097","538","5482","6"
"6098","3582","1034","19"
"6099","4831","1806","16"
"6100","1629","6874","8"
"6101","4158","3520","5"
"6102","2741","817","6"
"6103","2250","3575","3"
"6104","2351","2723","20"
"6105","2998","1687","18"
"6106","2695","6323","5"
"6107","1050","3799","2"
"6108","4936","1777","5"
"6109","3555","5627","9"
"6110","4200","3231","7"
"6111","1751","7124","7"
"6112","2910","2472","13"
"6113","3151","7468","12"
"6114","4269","5455","17"
"6115","530","5016","7"
"6116","2895","6312","19"
"6117","2498","1811","14"
"6118","3907","4922","8"
"6119","4022","3579","1"
"6120","638","6602","6"
"6121","3945","7232","6"
"6122","4607","2824","16"
"6123","4131","1466","10"
"6124","3043","432","4"
"6125","1222","2667","15"
"6126","3840","2101","5"
"6127","3089","585","12"
"6128","3164","6857","15"
"6129","3095","2018","17"
"6130","2602","6443","4"
"6131","153","3067","5"
"6132","4879","5440","4"
"6133","1839","3451","12"
"6134","402","1373","20"
"6135","2321","3580","11"
"6136","1028","5018","6"
"6137","2855","3989","16"
"6138","303","837","18"
"6139","4982","4217","10"
"6140","258","7321","8"
"6141","1262","781","15"
"6142","4265","7021","1"
"6143","2805","4813","7"
"6144","4562","2291","20"
"6145","2056","3491","11"
"6146","216","5601","3"
"6147","3319","6649","13"
"6148","3306","2320","5"
"6149","157","1833","9"
"6150","3046","7277","14"
"6151","3235","1930","4"
"6152","2644","6602","19"
"6153","2100","1897","7"
"6154","1317","3873","1"
"6155","4309","217","6"
"6156","1216","243","17"
"6157","3605","5811","3"
"6158","4237","2332","11"
"6159","3269","399","13"
"6160","2900","3306","13"
"6161","2213","3888","4"
"6162","4680","4244","13"
"6163","1263","3560","5"
"6164","4297","3754","20"
"6165","4675","6315","12"
"6166","1141","5427","6"
"6167","326","2444","12"
"6168","669","4944","7"
"6169","4176","6214","17"
"6170","4315","1688","19"
"6171","2461","2655","14"
"6172","507","2589","20"
"6173","4128","1014","4"
"6174","1683","242","7"
"6175","4685","560","14"
"6176","118","6049","5"
"6177","2039","7150","10"
"6178","2196","7063","12"
"6179","4589","7147","12"
"6180","4812","3327","16"
"6181","716","377","20"
"6182","1355","2630","10"
"6183","1154","1269","1"
"6184","1933","1630","10"
"6185","3000","6193","19"
"6186","933","5360","7"
"6187","3130","3459","3"
"6188","4168","3785","2"
"6189","1120","1157","2"
"6190","3348","4514","5"
"6191","480","7417","1"
"6192","2785","384","18"
"6193","3356","1090","20"
"6194","3135","1084","9"
"6195","4977","4302","20"
"6196","3453","7416","15"
"6197","2955","4799","11"
"6198","977","5342","3"
"6199","603","5748","1"
"6200","4374","4025","17"
"6201","4513","4252","5"
"6202","3625","6079","19"
"6203","1951","3159","19"
"6204","114","4856","19"
"6205","1317","978","11"
"6206","3564","7482","9"
"6207","1953","3297","7"
"6208","1317","3852","19"
"6209","1446","4753","5"
"6210","4564","4473","7"
"6211","1841","5773","17"
"6212","1571","6543","20"
"6213","1931","813","18"
"6214","3063","5172","10"
"6215","2194","1485","9"
"6216","3727","4499","16"
"6217","4828","6458","1"
"6218","4544","2933","3"
"6219","4369","1220","13"
"6220","3446","6132","3"
"6221","3960","1243","1"
"6222","2757","7415","16"
"6223","1282","600","13"
"6224","1689","6825","4"
"6225","3844","679","10"
"6226","1249","6892","17"
"6227","1371","5142","20"
"6228","2508","4689","8"
"6229","1544","2735","5"
"6230","2949","121","12"
"6231","1174","1487","15"
"6232","3102","6798","1"
"6233","4227","3883","15"
"6234","4498","1892","5"
"6235","1426","7001","13"
"6236","3232","6442","17"
"6237","1136","6801","2"
"6238","331","2423","2"
"6239","1770","2172","13"
"6240","4286","4531","11"
"6241","568","5819","20"
"6242","1206","3184","20"
"6243","4491","6822","16"
"6244","2055","6377","16"
"6245","2484","219","9"
"6246","1294","6458","17"
"6247","3445","652","11"
"6248","924","1385","9"
"6249","3941","6534","15"
"6250","3074","4726","15"
"6251","2606","6309","13"
"6252","4658","4490","12"
"6253","2654","4754","2"
"6254","3667","2091","6"
"6255","1929","3152","10"
"6256","1343","2619","8"
"6257","2379","4227","8"
"6258","2249","1197","17"
"6259","4068","4983","18"
"6260","4610","2843","13"
"6261","2694","4134","4"
"6262","2729","1862","16"
"6263","2963","4335","6"
"6264","3048","4925","9"
"6265","135","5118","1"
"6266","4454","5319","9"
"6267","986","5051","3"
"6268","2487","137","20"
"6269","2375","7211","11"
"6270","1221","6555","17"
"6271","3396","626","3"
"6272","1858","6337","11"
"6273","301","1305","16"
"6274","3854","6809","18"
"6275","2791","6469","19"
"6276","4407","5388","17"
"6277","2762","902","10"
"6278","416","4262","19"
"6279","3020","7371","12"
"6280","3460","1498","4"
"6281","3042","5476","17"
"6282","1091","708","5"
"6283","3146","7363","18"
"6284","242","2797","5"
"6285","3825","2962","13"
"6286","3584","5245","19"
"6287","863","5014","10"
"6288","1226","6733","6"
"6289","4534","6781","11"
"6290","4113","7167","13"
"6291","3075","2004","17"
"6292","807","2054","4"
"6293","4025","7246","13"
"6294","4231","134","9"
"6295","4213","192","1"
"6296","951","6644","13"
"6297","2885","129","16"
"6298","842","2749","3"
"6299","3241","5708","13"
"6300","2184","3330","13"
"6301","1650","4337","6"
"6302","166","7295","12"
"6303","967","1952","1"
"6304","1263","1757","7"
"6305","1040","1154","10"
"6306","4325","638","20"
"6307","1258","2145","1"
"6308","566","6726","12"
"6309","3156","5745","13"
"6310","4150","6378","6"
"6311","151","3762","7"
"6312","3490","1459","13"
"6313","2955","7174","19"
"6314","3292","5424","19"
"6315","3855","2337","20"
"6316","2267","3402","12"
"6317","4301","7152","19"
"6318","1135","4950","14"
"6319","2341","6112","14"
"6320","1476","1128","8"
"6321","2718","1514","13"
"6322","2983","3944","19"
"6323","2308","5079","18"
"6324","4034","2118","16"
"6325","3514","5938","1"
"6326","4805","1456","16"
"6327","617","4895","12"
"6328","4123","3906","7"
"6329","1345","6893","14"
"6330","2572","145","18"
"6331","2539","3502","3"
"6332","4946","3538","16"
"6333","1204","6868","10"
"6334","4530","4481","12"
"6335","210","3173","8"
"6336","678","2505","18"
"6337","2094","5809","12"
"6338","1668","661","11"
"6339","1674","4432","14"
"6340","248","6042","14"
"6341","1103","6217","8"
"6342","3804","5881","16"
"6343","971","2006","14"
"6344","1927","1341","16"
"6345","3764","2904","1"
"6346","2702","5852","3"
"6347","511","5820","19"
"6348","1496","4111","5"
"6349","2827","4096","13"
"6350","941","6272","3"
"6351","4513","3010","2"
"6352","1860","1350","12"
"6353","208","2607","13"
"6354","3068","4544","2"
"6355","1463","779","17"
"6356","2670","2955","19"
"6357","236","2559","16"
"6358","1809","1092","9"
"6359","2477","2917","6"
"6360","1618","121","9"
"6361","3607","2095","5"
"6362","770","3477","6"
"6363","4005","7268","9"
"6364","732","1265","17"
"6365","2089","3779","1"
"6366","3755","7460","19"
"6367","1610","976","1"
"6368","4801","5697","3"
"6369","2303","3144","7"
"6370","3157","2044","15"
"6371","2832","6461","20"
"6372","4902","7236","13"
"6373","3233","4016","3"
"6374","2111","1988","3"
"6375","3070","2415","20"
"6376","447","6011","5"
"6377","3970","4178","6"
"6378","1650","2687","5"
"6379","2414","3074","13"
"6380","1760","1099","19"
"6381","2794","6588","11"
"6382","2373","3583","1"
"6383","1170","4693","16"
"6384","3379","7485","20"
"6385","355","3685","12"
"6386","3438","4480","12"
"6387","4047","1554","7"
"6388","654","4927","5"
"6389","4872","4025","10"
"6390","112","7105","20"
"6391","880","4005","12"
"6392","4430","165","16"
"6393","2697","3437","9"
"6394","2184","3240","6"
"6395","3531","4799","18"
"6396","4379","7437","9"
"6397","1663","6531","5"
"6398","3356","6862","18"
"6399","1143","4721","20"
"6400","427","7354","10"
"6401","3446","5502","18"
"6402","2498","452","2"
"6403","2664","4654","18"
"6404","131","3386","7"
"6405","1899","1889","17"
"6406","3257","1562","9"
"6407","3524","1700","17"
"6408","2624","897","5"
"6409","611","379","15"
"6410","4537","1918","3"
"6411","291","5065","9"
"6412","568","5726","8"
"6413","1695","3174","9"
"6414","434","3987","18"
"6415","863","5456","14"
"6416","2705","4812","12"
"6417","798","6851","8"
"6418","3251","2399","11"
"6419","1359","1895","12"
"6420","2214","1636","20"
"6421","4298","6452","13"
"6422","3150","1917","15"
"6423","3104","570","7"
"6424","3049","3932","7"
"6425","3421","6444","8"
"6426","2899","3954","3"
"6427","3578","839","18"
"6428","4004","6937","8"
"6429","2527","4813","8"
"6430","4223","844","17"
"6431","1263","6541","18"
"6432","2299","408","17"
"6433","425","3617","13"
"6434","4725","4240","14"
"6435","2664","7403","7"
"6436","1055","4208","6"
"6437","4404","1241","3"
"6438","158","2897","3"
"6439","4310","1924","6"
"6440","2476","4923","18"
"6441","1444","6030","8"
"6442","4901","4762","18"
"6443","4364","1438","4"
"6444","4062","4433","10"
"6445","1287","4882","3"
"6446","2350","2612","12"
"6447","2234","4648","11"
"6448","4800","2267","19"
"6449","3272","6035","15"
"6450","2277","2014","6"
"6451","800","4949","15"
"6452","4881","6257","6"
"6453","158","3198","7"
"6454","4363","6023","2"
"6455","3062","2816","18"
"6456","3196","3345","17"
"6457","2350","7146","14"
"6458","2572","6181","8"
"6459","680","3675","6"
"6460","3337","887","9"
"6461","2894","2756","20"
"6462","4777","7066","9"
"6463","2283","672","4"
"6464","1399","3881","2"
"6465","1791","7468","5"
"6466","749","2411","5"
"6467","745","464","3"
"6468","3659","3631","9"
"6469","3971","5398","2"
"6470","2806","6998","3"
"6471","93","3067","7"
"6472","4502","5431","15"
"6473","3199","1199","19"
"6474","3735","1945","14"
"6475","4205","6256","3"
"6476","390","1595","3"
"6477","4353","6519","18"
"6478","3387","4586","7"
"6479","549","88","8"
"6480","4515","4229","12"
"6481","1230","2562","3"
"6482","3824","7260","6"
"6483","2127","3465","11"
"6484","458","1866","16"
"6485","2116","1288","4"
"6486","4218","3982","10"
"6487","4572","334","7"
"6488","558","7402","8"
"6489","980","7058","6"
"6490","4774","5158","17"
"6491","3770","1842","10"
"6492","2327","6453","19"
"6493","3075","1685","11"
"6494","937","5295","6"
"6495","2169","6045","2"
"6496","772","2030","13"
"6497","1685","6386","7"
"6498","2720","6962","7"
"6499","1980","3918","3"
"6500","1107","3099","10"
"6501","2081","6258","17"
"6502","3551","1479","8"
"6503","1883","1397","10"
"6504","3320","4690","5"
"6505","67","7012","15"
"6506","3390","4559","12"
"6507","1982","3551","9"
"6508","313","2104","14"
"6509","1437","4834","15"
"6510","2451","3801","20"
"6511","27","1574","5"
"6512","2381","6723","10"
"6513","262","1548","12"
"6514","2885","5941","1"
"6515","844","300","2"
"6516","3060","4711","7"
"6517","3514","3722","5"
"6518","3975","1270","9"
"6519","1903","6101","20"
"6520","2169","6945","16"
"6521","2087","7099","20"
"6522","584","2474","3"
"6523","345","4312","8"
"6524","199","6856","10"
"6525","4160","1307","16"
"6526","1268","7108","9"
"6527","2886","2846","14"
"6528","4677","4591","12"
"6529","3063","3312","9"
"6530","1986","7071","6"
"6531","980","6671","3"
"6532","826","5132","1"
"6533","4471","1802","15"
"6534","2739","2903","7"
"6535","18","1622","17"
"6536","2766","2134","10"
"6537","3759","4628","8"
"6538","4877","336","6"
"6539","3672","4273","17"
"6540","2816","1827","17"
"6541","1661","255","18"
"6542","3395","3196","12"
"6543","4011","678","3"
"6544","1289","5022","7"
"6545","629","1720","7"
"6546","4196","2386","3"
"6547","1413","5973","1"
"6548","4798","871","3"
"6549","3407","2184","6"
"6550","2217","6042","11"
"6551","3490","3641","5"
"6552","4676","297","19"
"6553","3610","6357","15"
"6554","3094","5936","15"
"6555","774","5862","20"
"6556","1490","5620","19"
"6557","1463","277","16"
"6558","3335","4439","13"
"6559","4687","2940","18"
"6560","913","1239","6"
"6561","42","4563","7"
"6562","4725","4047","11"
"6563","2530","425","5"
"6564","2877","4182","2"
"6565","3521","4979","5"
"6566","314","2896","16"
"6567","2874","3286","1"
"6568","2866","1006","18"
"6569","253","4108","20"
"6570","3086","152","6"
"6571","4644","6905","4"
"6572","2702","5195","10"
"6573","4597","4218","7"
"6574","543","5223","4"
"6575","635","1356","7"
"6576","3052","5436","8"
"6577","4343","7024","12"
"6578","3584","902","1"
"6579","1980","5443","19"
"6580","2327","5257","10"
"6581","1812","4944","15"
"6582","3173","6223","20"
"6583","2080","2677","11"
"6584","1629","3492","15"
"6585","3409","3452","18"
"6586","691","2051","18"
"6587","2712","4006","11"
"6588","227","1011","5"
"6589","3160","6936","6"
"6590","4150","5460","9"
"6591","1756","7051","2"
"6592","4102","2033","15"
"6593","4283","1763","13"
"6594","966","1371","12"
"6595","3422","21","10"
"6596","348","7235","5"
"6597","3769","6414","13"
"6598","1781","5587","14"
"6599","1710","3454","7"
"6600","50","2720","15"
"6601","2408","2247","17"
"6602","1770","450","14"
"6603","4579","3447","2"
"6604","641","6171","10"
"6605","4725","1050","11"
"6606","728","1777","8"
"6607","712","2160","11"
"6608","3730","5556","10"
"6609","1699","4542","20"
"6610","1386","5501","6"
"6611","1692","134","19"
"6612","4320","6387","13"
"6613","3807","1216","20"
"6614","2231","7269","20"
"6615","14","4817","17"
"6616","1007","1076","15"
"6617","3612","7414","1"
"6618","2996","5620","14"
"6619","2337","2477","18"
"6620","4795","6766","7"
"6621","288","1757","14"
"6622","955","1022","6"
"6623","24","2943","5"
"6624","1660","859","17"
"6625","4968","2615","14"
"6626","1581","3815","4"
"6627","1218","2439","6"
"6628","1310","6130","4"
"6629","4558","6478","7"
"6630","1903","4950","1"
"6631","341","4854","15"
"6632","3397","5366","18"
"6633","573","4032","4"
"6634","305","343","5"
"6635","717","3288","7"
"6636","4066","2567","8"
"6637","2682","1643","5"
"6638","4798","292","3"
"6639","960","5848","19"
"6640","3187","1011","13"
"6641","9","469","2"
"6642","204","5010","8"
"6643","3043","7402","1"
"6644","1403","6452","2"
"6645","495","4457","1"
"6646","4369","6219","15"
"6647","22","1855","3"
"6648","1427","2468","15"
"6649","4723","437","1"
"6650","4225","1625","4"
"6651","2690","837","20"
"6652","1840","1741","9"
"6653","1294","3692","11"
"6654","1729","976","16"
"6655","2","3070","10"
"6656","1602","6800","9"
"6657","2063","412","19"
"6658","1076","2214","15"
"6659","2629","6428","12"
"6660","879","3335","16"
"6661","2226","968","9"
"6662","1083","6057","13"
"6663","539","5105","11"
"6664","1032","2988","13"
"6665","4664","3989","10"
"6666","2564","3109","18"
"6667","2064","6219","20"
"6668","4628","4291","20"
"6669","3983","3465","20"
"6670","33","2630","16"
"6671","2772","945","3"
"6672","4421","4565","17"
"6673","1206","4462","6"
"6674","3483","3511","5"
"6675","419","683","13"
"6676","580","6844","8"
"6677","700","1076","10"
"6678","2970","5276","16"
"6679","1849","5315","20"
"6680","3508","6218","12"
"6681","413","4545","3"
"6682","2958","905","10"
"6683","343","1026","12"
"6684","1327","5769","2"
"6685","3244","2278","16"
"6686","1329","6202","2"
"6687","3217","1327","2"
"6688","4447","6855","17"
"6689","2637","1572","16"
"6690","3321","2016","18"
"6691","536","2706","8"
"6692","3817","3555","12"
"6693","1930","2207","19"
"6694","1737","5066","9"
"6695","3432","7450","15"
"6696","4322","2267","8"
"6697","2937","5933","6"
"6698","2870","863","8"
"6699","1670","3169","20"
"6700","3095","756","8"
"6701","4906","2297","11"
"6702","1799","7231","13"
"6703","3363","6378","11"
"6704","3672","2649","18"
"6705","2107","5133","20"
"6706","428","449","18"
"6707","1676","4688","18"
"6708","3586","5073","8"
"6709","2161","6866","2"
"6710","976","7114","9"
"6711","778","5237","10"
"6712","4215","959","2"
"6713","4850","4786","18"
"6714","1642","684","15"
"6715","4346","1116","5"
"6716","2284","534","8"
"6717","686","6334","11"
"6718","3515","6150","1"
"6719","1838","2996","11"
"6720","2290","671","7"
"6721","3224","5968","1"
"6722","2920","1679","8"
"6723","3372","3091","4"
"6724","1993","4016","6"
"6725","1115","3558","15"
"6726","4518","6886","4"
"6727","3166","3252","12"
"6728","2364","5657","16"
"6729","4357","2826","15"
"6730","4776","4637","9"
"6731","4320","3345","4"
"6732","1716","5913","10"
"6733","298","4903","12"
"6734","3389","6375","12"
"6735","1007","7294","1"
"6736","4452","6142","20"
"6737","904","478","7"
"6738","2817","4069","9"
"6739","1922","5570","15"
"6740","247","4878","10"
